symbol	entrez_id
MGC46023	79778
FLJ23471	79778
MICAL-L2	79778
JRAB	79778
PERB11.2	4277
TCONS_00012692	102725068
PERB11.3	100129192
PERB11.4	4279
DJ377H14.7	4280
PERB11.5	4280
RP5-1056L3.2	440574
FLJ36999	440574
MIO10	440574
CG012	100462953
QIL1	125988
P117	125988
MIC13	125988
MIC12	125988
CALC	10367
EFHA3	10367
FLJ12684	10367
DKFZP313A0139	286097
OS	4281
FXY	4281
TRIM18	4281
RNF59	4281
STRAIT11499	58526
FLJ10386	58526
MIG12	58526
THRSPL	58526
G12-LIKE	58526
FXY2	11043
TRIM1	11043
RNF60	11043
MRX101	11043
LSR68	91748
FLJ20232	54471
MID51	54471
L0R8F8	54471
MGC23130	125170
MID49	125170
MGC14832	84299
ORB3	84299
XTP4	84299
C35	84299
RDX12	84299
HMI-ER1	57708
MI-ER1	57708
KIAA1610	57708
FLJ35954	166968
DKFZP686L09111	166968
DKFZP781I1119	166968
LOC284889	284889
MIF-AS	284889
AD023	57409
MGC45027	57409
SLIP1	57409
FLJ35093	374986
FLJ14596	84895
FLJ00199	84895
FLJ12438	60672
IIP45	60672
ALLERGIN-1	284021
MCA-32	284021
MIM1	100073347
NCRNA00067	100073347
LINC00067	100073347
UBTOR	23251
TCONS_00015189	100507316
FLJ11280	55793
MINDY-1	55793
KIAA1164	54629
FLJ13397	80013
CARP	80013
MY042	80013
DERP5	80013
FLJ22374	84182
B55	50488
MINK	50488
ZC3	50488
MAP4K6	50488
YSK2	50488
MIPP	9562
FLJ20323	54468
MIO	54468
SEA4	54468
YULINK	54468
MP26	4284
LIM1	4284
AQP0	4284
CCDC193	145282
DJ353C17.1	128826
MIR133A2HG	128826
FLJ30313	253868
PGSF1	284424
PGSF1A	284424
PGSF1B	284424
HUH7	284424
UC002MBE.2	284424
CROC4	10485
FLJ14178	407975
MIRH1	407975
MIHG1	407975
NCRNA00048	407975
MIR-17-92	407975
LINC00048	407975
MGC14376	84981
DKFZP686O06159	84981
LOC284454	284454
FLJ35650	100128537
LOC554202	554202
HSA-LNC-31	554202
LNCHIFCAR	554202
MONC	388815
AGD1	399959
LNCRNA-N2	399959
LINC-NED125	399959
LNC-PRI-MIR-122	112441433
RNCR3	157627
NEUROLNC	157627
MIR1-2HG	102723167
BIC	114614
NCRNA00172	114614
U47924.27	105369635
LINC00510	642587
MIR216AHG	104355290
MIR216BHG	104355290
LNC-ANG362	104457406
LINC-223	115891964
MIR384HG	101928469
NCRNA00225	378881
MIR195HG	100506755
MGC16121	84848
H19X	84848
ENST00000453324	440993
GL012	81571
FLJ22161	81571
RP3-410C9.1	284801
BA418C1.3	399726
LOC553103	553103
SLC22A5-AS1	553103
LINC01469	645355
RP11-101C11.1	109729135
LINC00978	541471
AGD2	541471
AK001796	541471
LNCRNA-AWPPH	541471
MORRBID	541471
DKFZP434I0714	54553
RP11-108K3.1	109729174
LINC-PPARA	400931
MGC2488	79003
HMIS12	79003
KNTC2AP	79003
MTW1	79003
B28	54069
FASP1	54069
HMIS18ALPHA	54069
M18BP1	55320
FLJ11186	55320
KIAA1903	55320
KNL2	55320
DKFZP686H18209	126353
CAPRICE	126353
MISP1	126353
LOC129531	129531
MI	4286
BHLHE32	4286
FLJ33273	131076
MILD1	83881
MIXL	83881
MIB-1	4288
PPP1R105	4288
TWA2	4289
MNK1	8569
MNK2	2872
RNF61	23608
RNF62	23609
HSPC070	23609
RNF63	7681
ZFP127	7681
MGC88288	7681
FNZ127	10108
NCRNA00009	10108
ZNF127-AS	10108
ZNF-XP	7682
RNF64	7682
ZNF-XQ	7683
LOC391033	391033
MKRN9	400058
RNF65	400058
FLJ20345	54903
POC12	54903
BBS13	54903
MGC39616	283078
MART1	2315
MLC	23209
KIAA0027	23209
LVM	23209
VL	23209
HNPCC	4292
FCC2	4292
HNPCC2	4292
MGC18257	90523
CIP	90523
FLJ34389	197259
ENL	4298
LTG19	4298
YEATS1	4298
AF-9	4300
AF9	4300
YEATS3	4300
AF17	4302
FLJ23480	4302
AF10	8028
BA348I14.3	140678
AF1Q	10962
L1RK3	79083
L(1)-3RK	79083
SLAC-2A	79083
LN	79083
EXOPHILIN-3	79083
LST8	64223
POP3	64223
GBL	64223
GBETAL	64223
MAD7	6945
MXD7	6945
BHLHD13	6945
MONDOA	22877
KIAA0867	22877
BHLHE36	22877
WS-BHLH	51085
MIO	51085
CHREBP	51085
MONDOB	51085
BHLHD14	51085
MCD	23417
HMCD	23417
CBLA	166785
CFAP23	326625
DKFZP564I122	25974
CL25022	27249
CBLD	27249
MMA	23531
PAQR11	23531
PAQR10	221938
CALLA	4311
CD10	4311
SEP	79258
NL1	79258
NL2	79258
NEPII	79258
EMC5	93380
TBE-1	4313
ENST00000569037	107984884
PUMP-1	4316
HME	4321
CLG3	4322
MT1-MMP	4323
MT2-MMP	4324
MTMMP2	4324
SMCP-2	4324
MT3-MMP	4325
DKFZP761D112	4325
MT4-MMP	4326
RASI-1	4327
MIFR	8511
MIFR	8510
MIFR-1	8510
MT5-MMP	10893
MT6-MMP	64386
ENDOMETASE	56547
MGC126590	56547
MGC126592	56547
MMP-25	79148
MM28	79148
EPILYSIN	79148
MMP-28	79148
ECM	22915
EMILIN4	22915
GPIA*	22915
ENDOGLYX-1	79812
FLJ13465	79812
MET18	64210
HMMS19	64210
CIAO4	64210
DJ39B17.2	253714
MCM	4594
MGCR1-PEN	4330
MGCR1	4330
MAT1	4331
RNF66	4331
GAJ	84057
PYHIN3	4332
FLJ11222	55329
SPATA40	55329
ROX	4335
MXD6	4335
MAD6	4335
BHLHD3	4335
LNCRNA-HAL	4335
HB9	3110
HOXHB9	3110
SCRA1	3110
CCAT5	645249
LOC645249	645249
MAYA	645249
ENST00000429228	105375606
MAP-1	64112
PNMA4	64112
FLJ10788	55233
MOB1	55233
FLJ11595	55233
MOB4B	55233
MATS1	55233
MOB4A	92597
HCCA2	81532
MOB1C	126308
MOB-LAK	126308
MOBLAK	126308
MOB1D	79817
FLJ13204	79817
MOB1E	148932
MOB3	25843
DKFZP564M112	25843
CGI-95	25843
2C4D	25843
PHOCN	25843
HMCS	55034
FLJ20733	55034
MOCOD	4337
MOCO1	4338
MOCS2A	4338
MOCS2B	4338
UBA4	27304
DJ914P20.3	27304
BTN6	4340
BTNL11	4340
DGAT2L	116255
DGAT2L5	80168
FLJ22644	80168
DC7	346606
DGAT2L2	346606
GCS1	7841
CWH41	7841
DER7	7841
RAGE1	5891
STK30	5891
MGC13272	84315
SAND1	84315
SAND2	22879
HSRG1	22879
KIAA0872	22879
KIAA1040	23041
ZCW6	27136
CT33	27136
ZCW3	22880
KIAA0852	22880
AC004542.C22.1	22880
FLJ35801	150291
ZCW5	23515
NXP2	23515
KIAA0136	23515
ZCW4	79710
FLJ11565	79710
MRG15	10933
MORFRG15	10933
HST17725	10933
EAF3	10933
MEAF3	10933
MRG1	326591
MRG11	326593
KIAA0026	9643
MRGX	9643
MRG4	643915
FLJ13941	79906
MOPT	729967
BA548K23.4	118812
FLJ25925	118812
RTP	118812
FLJ46909	254956
ATTHOG	730094
BC030336	730094
DJ473B4	56180
MGC26706	158747
CDS3	64598
NET30	64598
GB110	4343
MGC2948	4343
FSAP113	4343
DJ402G11.8	54456
DKFZP434B0717	54456
CHAMP	54456
DKFZP564G202	26002
MOX	26002
DJ248E1.1	26002
DJ68L15.3	51660
CGI-129	51660
SLC54A1	51660
SLC54A3	347411
DKFZP564B167	25874
SLC54A2	25874
SL15	9526
LEC35	9526
PQLC5	9526
CDGIF	9526
SLC66A5	9526
MUPP1	8777
MPG1	219972
MDG	4350
MPP8	54737
HSMPP8	54737
MPP9	10198
MPP10	10199
MPP10P	10199
CT90	10199
PPP1R106	10199
G6B	80739
NG31	80739
G6B-B	80739
CD110	4352
TPOR	4352
THPOR	4352
ORF20	136647
TTDN1	136647
FLJ14981	84954
PEMP	4354
DKFZP761D0712	4355
PALS1	64398
FLJ12615	64398
PALS2	51678
VAM-1	51678
P55T	51678
FLJ32798	143098
PGAP5	65258
CDC1	65258
239AB	758
FAM1A	758
239FB	744
D11S302E	744
HS.46638	744
FAM1B	744
DJ873F21.1	744
DJ1024C24.1	744
RP5-1024C24.1	105376609
RHOIP3	23164
M-RIP	23164
P116RIP	23164
MST	4357
TST2	4357
TUM1	4357
FLJ39599	255027
MLPH1	255027
MLPH2	255027
MPV17L1	255027
FKSG24	84769
MGC12972	84769
HMSNIB	4359
CMT2I	4359
CMT2J	4359
P0	4359
PZR	9019
FLJ21047	9019
EVA	10205
B27	56246
FALP	56246
BA51G5.2	112609
M-RAS	22808
R-RAS3	22808
RRAS3	22808
CLEC13D	4360
CD206	4360
BA541I19.1	4360
CLEC13DL	4360
KIAA0709	9902
ENDO180	9902
CLEC13E	9902
CD280	9902
ATLD	4361
FLJ10116	55686
DSU	55686
WDT2	55686
PAM14	93621
PGR1	93621
MGC9651	114932
FLJ10914	55257
MRG15BP	55257
EAF7	55257
MRGD	116512
MRGE	116534
MGC21621	116535
MRGF	116535
MRGG	386746
FLJ36102	283303
HSD-40	283303
MRGX1	259249
MRGX2	117194
MRGX3	117195
MRGX4	117196
MGC3207	84245
YPR118W	84245
MTNA	84245
MRDI	84245
M1	100507027
MUSER1	100507027
LINC-RAM	100507027
FLJ22578	79922
FJH1	29960
RRMJ2	29960
FLJ10581	55178
HC90	55178
RMTL1	55178
MGC65027	51149
MGC78537	51149
DKFZP686L2452	51149
LOC51149	51149
B29	83876
FLJ30140	83876
LOC285758	285758
ROCKI	285758
KIAA1833	727957
DKFZP781F0822	133558
FLJ40243	133558
FLJ43860	389690
FLJ46354	374977
DJ621N11.4	140699
DJ621N11.3	140699
FLJ23550	80133
ARMC11	80133
BM022	65008
MRP-L14	51069
RPML14	51069
CGI-22	51069
MRL3	11222
CGI-28	51073
RPML8	124995
MRP-L8	124995
L10MT	124995
MRP-L10	124995
MRPL8	124995
MGC17973	124995
MRPL7/L12	6182
MRPL7	6182
L13	28998
L13MT	28998
RPML13	28998
L13A	28998
RPML32	64928
MRP-L32	64928
RPML7	29088
MRP-L7	29088
HSPC145	29088
L15MT	29088
MRP-L15	29088
FLJ20484	54948
PNAS-111	54948
RPML26	63875
MRP-L26	63875
HSPC071	29074
MRP-L15	9801
RPML15	9801
KIAA0104	9801
RLX1	9801
FLJ10024	55052
MRP-L25	29093
RPML25	29093
HSPC158	29093
L23MRP	6150
MRP-L18	79590
P15	10573
MRP-L28	51263
RPML28	51263
HSPC283	64983
L32MT	64983
MRP-L32	64983
BMRP-59B	64983
RPL33L	9553
L34MT	64981
MGC2633	64981
MGC24974	64981
RPMJ	64979
L36MT	64979
PRPL36	64979
MRP-L36	64979
RPML2	51253
MRP-L2	51253
HST4307	100420950
MRP-L3	64978
HSPC262	64978
MGC4810	64978
RPML5	54148
MRP-L5	54148
MGC104174	54148
PRED66	54148
PRED22	54148
C21ORF92	54148
L39MT	54148
MSTP003	54148
MGC3400	54148
FLJ20451	54148
MRP-L22	64976
MRP-L27	64975
RPML27	64975
BMRP	64975
PIG3	64975
MRPS32	28977
MRP-L31	28977
RPML31	28977
PTD007	28977
HSPC204	28977
MRPL31	28977
BMRP36A	84545
FLJ12701	65080
FLJ13990	65080
MGC11321	84311
LIECG2	26589
P2ECSL	26589
CGI-204	57129
NCM1	57129
CGI-118	51642
MRPL48L1	221717
DJ290I10.4	221717
NOF	740
NOF1	740
L49MT	740
FLJ20493	54534
MRP-L50	54534
CDA09	51258
HSPC241	51258
BMRP64	51258
DS-1	3396
CGI-91	51116
MRP-S5	64969
S5MT	64969
MRP-S6	64968
RPMS6	64968
MRP-S	51081
RP-S7	51081
RPMS7	51081
RPMS9	64965
MRP-S9	64965
S9MT	64965
UTAT33	101927492
FLJ10567	55173
MRPS10P3	359802
MRPS10P4	359802
FLJ23406	64963
HCC-2	64963
FLJ22512	64963
DJ746H2.1	128774
RPSM12	6183
HSMRPS14	63931
FLJ11564	64960
CGI-132	51021
BA379F14.1	128609
HSPC011	51373
RPMS17	51373
MRP-S17	51373
FLJ10548	55168
MRPS18-3	55168
MRPS18-2	28973
PTD017	28973
C6ORF14	28973
HSPC183	28973
MRPS18-1	51023
CGI-134	51023
FLJ11146	51023
FLJ22967	51023
MRP-S22	56945
GK002	56945
C3ORF5	56945
GIBT	56945
MRP-S23	51649
CGI-138	51649
HSPC329	51649
MRP-S24	64951
HSPC335	64951
MRP-S25	64432
FLJ00023	64432
DKFZP313H0817	64432
RPMS25	64432
MRP-S13	64949
MRP-S26	64949
RPMS13	64949
DJ534B8.3	64949
KIAA0264	23107
MRP-S28	28957
HSPC007	28957
BRCAT54	100506674
IMOGN38	10240
CGI-139	51650
MRP-S12	65993
MGC2616	65993
MDS023	60488
DC47	92259
MRP-S36	92259
RRF	92399
KIAA1438	57591
MRTF-A	57591
BSAC	57591
MKL	57591
MRTF-B	57496
FLJ31823	57496
DJ657E11.4	51154
MRT4	51154
B1	931
BP35	931
HTM4	932
CD20L1	51338
CD20L2	64232
CD20L3	64231
CD20L4	58475
CFFM4	58475
CD20L5	83661
CD20L7	341116
MS4A9	341116
FLJ20217	54860
NYD-SP21	84689
FLJ32856	84689
DKFZP434H092	84689
LOC345222	345222
FLJ23342	79684
MGC17337	91283
ABF-1	9242
BHLHA22	9242
PMESOGENIN1	343930
HNPCC	4436
HNPCC1	4436
DUP	4437
G7	4439
HMSL1	339287
MSL-1	339287
DKFZP686P24239	339287
FLJ10546	55167
KIAA1585	55167
MSL-2	55167
CAK1	10232
MPF	10232
MPFL	401827
PSP-94	4477
PSP57	4477
PSP94	4477
IGBF	4477
MSP	4477
MSPB	4477
PN44	4477
PRPS	4477
DESP4	6307
ERG25	6307
PC-3	692094
PSMP	692094
SCARA1	4481
CD204	4481
SR-AI	4481
SR-AII	4481
SR-AIII	4481
SR-A	4481
SELR	51734
SEPR	51734
SELX	51734
PILB	22921
CGI-131	22921
CBS1	22921
CBS-1	22921
FLJ36866	253827
DKFZP686C1178	253827
FLJ39565	118490
MSP	4485
NF15S2	4485
D1F15S1A	11223
MSPL7	11223
MSPL-7	11223
MSPL2	11209
MSPL-2	11209
CDW136	4486
CD136	4486
FLJ10504	55154
LST005	55154
MST	55154
MISATO	55154
HYD1	4487
OFC5	4487
CRS2	4488
FPP	4488
HOX8	4488
MSH	4488
PFM	4488
HSHPX5	55545
HPX5	55545
ATP6	4508
ATPASE-6	4508
SU6M	4508
ATP8	4509
A6L	4509
COX1	4512
COI	4512
COX2	4513
CO2	4513
COX3	4514
COIII	4514
CO3	4514
COB	4519
CYTB	4519
UQCR3	4519
ND1	4535
NAD1	4535
ND2	4536
NAD2	4536
ND3	4537
NAD3	4537
ND4	4538
NAD4	4538
ND4L	4539
NAD4L	4539
ND5	4540
NAD5	4540
NAD6	4541
ND6	4541
12S	4549
MOTS-C	4549
HN	4550
16S	4550
TRNA	4553
TRNC	4511
TRND	4555
TRNE	4556
TRNF	4558
TRNG	4563
TRNH	4564
TRNI	4565
TRNK	4566
TRNL1	4567
TRNL2	4568
TRNM	4569
TRNN	4570
TRNP	4571
TRNQ	4572
TRNR	4573
TRNS1	4574
TRNS2	4575
RP8	4575
TRNT	4576
TRNV	4577
TRNW	4578
TRNY	4579
MTM	326343
MTD	4493
MTE	644314
MTB	4498
MTF	4500
MT1R	4500
BA435O5.3	493987
DJ614O4.6	140851
MT-1L	4501
MTIV	84560
MTA1-L1	9219
KIAA1266	57504
MSAP	4507
C86FUS	4507
FLJ22390	64757
FLJ20605	54996
CGI-64	23787
SLC25A49	23787
SLC25A50	23788
AC026166.2-001	106480318
DJ342K12.1	140909
HST4010	100873202
U92032.1	404026
P13MTCP1	4515
P8MTCP1	4515
TCL1C	4515
LYRIC	92140
3D3	92140
AEG-1	92140
FLJ14062	80298
CGI-12	51001
FLJ10939	51001
MGC61716	130916
M96	22823
PCL2	22823
TDRD19A	22823
FMT1	123263
MTP18	51537
HSPC242	51537
CHPPR	9650
KIAA0009	9650
FAM54A2	9650
FLJ10741	26164
DJ1005F21.2	26164
OBGH1	26164
DKFZP586G1517	25902
FLJ21145	25902
MGC72244	441024
HST19268	10588
FLJ12998	64779
IF-2MT	4528
IF-3MT	219402
IF3(MT)	219402
MOXI	205251
LEMP	205251
MPM	205251
KIAA1073	8898
KIAA0371	8897
ZFYVE10	8897
FYVE-DSP1	8897
KIAA0647	9110
ZFYVE11	9110
FLJ20126	55613
DKFZP434K171	66036
LIP-STYX	66036
FLJ20313	54893
CRA	10903
3-PAP	54545
FLJ20476	54545
KIAA1682	54545
3PAP	54545
FLJ22405	64419
FLJ90311	64419
HJUMPY	64419
HEDTP	64419
MTND4L2	106478909
MEL-1A-R	4543
RAFT1	2475
RAPT1	2475
FLJ44809	2475
FLJ10486	55149
SPAX4	55149
TENT6	55149
MYOTROPHIN	136319
GCDP	136319
V-1	136319
CBLG	4548
HSPC230	51250
PRED31	51250
MTR4	23517
DOB1	23517
FSAP118	23517
RF1	9617
MTTRF1	9617
MGC47721	9617
HMRF1L	54516
MTRF1A	54516
CBLE	4552
KIAA0429	9788
MIMA	9788
MIMB	9788
MIM	9788
ABBA-1	92154
LOC92154	92154
ABBA	92154
FLJ25903	222166
ELLS1	222166
MTSG1	57509
KIAA1288	57509
DKFZP586D1519	57509
FLJ14295	57509
ATIP1	57509
MP44	57509
ATBP	57509
ICIS	57509
ATIP3	57509
TIP150	23281
CAZIP	23281
ICIS	23281
MTXN	4580
CD227	4582
PEM	4582
ADMCKD	4582
ADMCKD1	4582
MCKD	4582
MCD	4582
MG1	727897
FLJ27047	4589
MG2	4589
CA125	94025
FLJ14303	94025
FLJ35746	283463
FLJ14408	200958
KIAA1359	200958
BCX31G15.2	394263
PBMUCL1	100507679
SBEM	118430
PBLT	135656
BCX105N19.6	135656
FLJ12875	79594
MULAN	79594
RNF218	79594
MAPL	79594
GIDE	79594
FLJ44872	80198
SLX3	80198
MUSTANG	389125
MYH	4595
FLJ32495	93343
FLJ00001	89853
MPD	4597
LRBP	4598
MK	4598
LRP	9961
VAULT1	9961
IFI-78K	4599
MXA	4599
LNCMX1-215	4599
MXB	4600
MAD1	4084
BHLHC58	4084
MAD3	83463
BHLHC13	83463
MAD4	10608
MSTP149	10608
MST149	10608
BHLHC12	10608
MXD2	4601
MAD2	4601
MXI	4601
BHLHC11	4601
DKFZP564I1922	25878
ADLICANP	286544
FLJ46603	439921
TMAP1	439921
PS1TP1	439921
DKFZP586E2023	54587
LOC255275	255275
C-MYB	4602
RP1-32B1.3	100873904
NCRNA00209	100873904
P160	10514
PAP2	10514
FLJ37886	10514
POL5	10514
AMYB	4603
A-MYB	4603
BMYB	4605
B-MYB	4605
SSMYBP-C	4604
MYBPCF	4606
MGC163408	4606
FSMYBP-C	4606
FHC	4607
CMYBP-C	4607
C-MYC	4609
BHLHE39	4609
MYCC	4609
AMY-1	26292
KIAA0916	23077
FLJ10106	23077
PHR1	23077
AMAP-1	84073
DKFZP434N1415	84073
LMYC	4610
BHLHE38	4610
BHLHE37	4613
N-MYC	4613
MYCNOT	4613
NCYM	10408
N-CYM	10408
MYCN-AS1	10408
LNCUSMYCN	103752554
MTLC	80177
FLJ21269	80177
R33729_1	56005
SF20	56005
IL-25	56005
IL-27	56005
MEF-2	50804
FLJ11213	50804
KIAA1341	50804
HST18564	50804
OCIM	26579
BHLHC2	4617
MRF4	4618
BHLHC4	4618
MYG	60314
GAMM1	60314
MYHSA1	4619
MYHA	4619
MYHC-2X/D	4619
MGC133384	4619
MYH2A	4620
MYHSA2	4620
MYHC-IIA	4620
MYHAS8	4620
MYHC-2A	4620
MYHC-EMB	4621
MYHSE1	4621
HEMHC	4621
SMHCE	4621
MYH2B	4622
MYHC-2B	4622
MYHC-IIB	4622
CMD1S	4625
KIAA1512	57644
DJ756N5.1	57644
MHC14	57644
MYHC-PERI	4626
MYHC-PN	4626
NMMHCA	4627
NMHC-II-A	4627
MHA	4627
FTNS	4627
EPSTS	4627
NMMHCB	4628
SMMHC	4629
SMHC	4629
MYHC-EO	8735
FLJ13881	79784
KIAA2034	79784
MHC16	79784
MYH17	79784
KIAA1000	22989
MHC20	84176
MYH16P	84176
CMH10	4633
CMH8	4634
VLC1	4634
MLC1V	4634
MLC1SB	4634
ALC1	4635
AMLC	4635
GT1	4635
PRO1957	4635
ESMLC	4637
MLC3NM	4637
MLC1SM	4637
MLC1SA	140465
MYLC2A	58498
MYL2A	58498
BING3	442204
MYRL2	10398
MLC2	10398
LC20	10398
MRLC1	10398
MGC3479	93408
MYLC2PL	93408
PLRLC	93408
MLCB	10627
MYL2B	10627
MRLC3	10627
MRLC2	103910
IDOL	29116
MLCK	4638
SMMLCK	4638
MYLK1	4638
MLCK1	4638
SKMLCK	85366
KMLC	85366
MLCK2	85366
CAMLCK	91807
MLCK	91807
SGK085	340156
MRLC2	29895
HUMMLC2B	29895
MYL11	29895
TMEM226	389827
MINION	101929726
SBBIZ1	55892
ZBTB31	55892
ZNF902	55892
MYR1	4430
MYR2	4641
KIAA0727	4642
MYR4	4642
PPP1R108	4642
HUNCM-IC	4643
MGC104638	4643
HA-2	64005
FLJ37587	283446
MYO5	4644
GS1	4644
MYR12	4644
KIAA1119	4645
MGC74969	55930
KIAA0389	4646
NSRD2	4647
FLJ11061	4649
FLJ13244	4649
MGC71859	4649
KIAA0799	4651
MYO15BP	80022
MYR8	23026
KIAA0865	23026
MYO16B	23026
NYAP3	23026
PPP1R107	23026
KIAA0216	399687
MYSPDZ	399687
BK125H2.1	84700
FLJ22865	80179
TIGR	4653
JOAG1	4653
MYCD	93649
MYOD	4654
BHLHC1	4654
KIAA1207	26509
BHLHC3	4656
FLJ35961	127294
NET37	57462
FATZ	58529
CS-2	58529
CS-1	51778
FATZ-2	51778
CS-3	91977
CS3	91977
FRP3	91977
FATZ-3	91977
MYOP	84665
P42POP	339344
NDT80	745
PQN-47	745
MRF	745
FLJ25056	196446
BCM1377	196446
DKFZP586F1018	25924
EXOPHILIN-8	25924
SLAC2-C	25924
SLAC2C	25924
KIAA1915	114803
MYTI	4661
ZC2HC4A	4661
NZF2	4661
ZC2H2C1	4661
KIAA1106	23040
NZF1	23040
ZC2HC4B	23040
ZC2H2C2	23040
MYOZAP	100820829
GUP	100820829
PACAP	51237
MGC29506	51237
HSPC190	51237
PERP1	51237
MEDA-7	51237
ZSCAN6	7593
MZF1B	7593
MZF-1	7593
ZFP98	7593
LOC440145	440145
FLJ21869	440145
MGC150539	440145
RP11-11C5.2	440145
MOZART1	440145
MOZART2A	653784
FLJ14346	80097
MOZART2B	80097
B3BP	55728
CG018	90634
CG005	10443
PFAAP5	10443
CG030	116828
LZTS4	23138
PRED28	29104
N6AMT	29104
MTQ2	29104
KMT9	29104
PRMC	29104
DXS707	8260
TE2	8260
ARD2	84779
HARD2	84779
TBDN100	80155
NATH	80155
FLJ13340	80155
FLJ22054	79612
MGC40612	79612
PRO2435	79612
DJ1002M8.1	51126
NAT3	51126
FLJ13089	80018
FLJ35355	122830
MAK3P	122830
FLJ21613	60560
FLJ22643	60560
BA379P1.1	60560
MGC14151	84316
PFAAP2	84316
FLJ13848	79829
FLJ13194	80218
SAN	80218
FLJ14154	79903
FUS2	24142
NAALADASE2	10003
GCPIII	10003
MADER	4665
FLJ22833	64859
DKFZP667M1322	64859
FLJ13624	64859
MGC111163	64859
SSB2	64859
HSSB2	64859
SOSS-B2	64859
MGC2731	79035
SSB1	79035
HSSB1	79035
SOSS-B1	79035
NACA1	4666
MGC71999	342538
NACA3	389240
FKSG17	83955
KIAA0363	23148
NAC1	112939
NAC-1	112939
BEND8	112939
BTBD30	112939
MGC23427	138151
BEND9	138151
BTBD31	138151
FLJ13052	65220
FLJ30596	133686
MNADK	133686
FLJ10631	55191
ULA-1	8883
APP-BP1	8883
D22S674	4668
GNK	55577
NAG	4669
APAA	51172
UCE	51172
AGAS	162417
ARGA	162417
NAT7	162417
DKFZP762G199	203245
BA379C10.2	203245
NLRB1	4671
BIRC	728519
NAIP1B	728519
BA430M15.1	259232
CANION	259232
TCONS_L2_00029132	101928483
PBEF	10135
BA92J19.4	646309
FLJ12581	79923
FLJ40451	79923
NANOG2	404635
ZC2HC12A	340719
ZC2HC12B	339345
NANOS1L	342977
ZC2HC12C	342977
DJ694B14.3	140838
MGC26833	140838
NRP	4673
NAP1	4673
NAP1L	4673
MGC8688	4673
MGC23410	4673
BPX	4674
MGC26243	4674
MB20	4675
NPL3	4675
MGC26312	4675
NAP2	4676
DRLM	266812
FLJ33596	645996
SNAP-BETA	63908
SNAPB	63908
FMP30	222236
C7ORF18	222236
NAPE-PLD	222236
PP3856	93100
NAP1	9476
KDAP	9476
KAP	9476
NAP1L	256236
NAP2	256236
NAPSBP	256236
FLJ10067	26502
DKFZP434G0420	26502
IOP2	26502
ENST00000582249.1	111082991
FLJ23441	79731
SLM5	79731
FLB7527	4678
FLJ31599	4678
FLJ35510	4678
MGC19722	4678
MGC20372	4678
MGC2297	4678
DKFZP547F162	4678
PRO1999	4678
HCML1	9027
TSC501	9027
ATASE2	9027
HCML2	51471
NAT8BP	51471
CML2	51471
FLJ37478	339983
HCML3	339983
SHATI	339983
DKFZP564C103	26151
HALP	55226
FLJ10774	55226
FLJ12179	55226
NET43	55226
KIAA1709	55226
KRE33	55226
KLP1	57106
FLJ39237	375607
MGC33894	256302
GTLF3B	256302
NATP1	11
FLJ12560	89796
FLJ14203	89796
KIAA1151	89796
MGC14961	89796
POMFIL3	89796
STEERIN-1	89796
DKFZP781D0314	89796
FLJ10633	89797
FLJ11030	89797
HELAD1	89797
KIAA1419	89797
POMFIL2	89797
RAINB1	89797
FLJ23707	89797
KIAA0938	89795
POMFIL1	89795
LP3298	55739
FLJ10769	55739
AIBP	128240
MGC119143	128240
MGC119144	128240
MGC119145	128240
YJEFN1	128240
NAG	51594
NBAT-1	729177
NOBODY	550643
KIAA1544	26960
BCL8B	26960
FLJ10197	26960
LYST2	26960
MGC164581	65065
KIAA0540	23218
BCL8A	606
BCL8D	100418881
BCL8C	100418905
D1S1733E	4681
NB	4681
DAN	4681
NO3	4681
DAND1	4681
ATV	4683
AT-V2	4683
AT-V1	4683
FLJ20719	55672
KIAA1693	55672
FLJ32833	148545
AE01	400818
AG1	100132406
COAS1	149013
DJ328E19.C1.1	25832
MGC8902	284565
MGC48637	285622
CA125	4077
KIAA0049	4077
1A1-3B	4077
NCRNA00192	10230
NCAM	4684
CD56	4684
NCAM21	4685
MGC51008	4685
CNAP1	9918
HCAP-D2	9918
CAP-D2	9918
KIAA0159	9918
HCAP-D3	23310
CAP-D3	23310
HHCP-6	23310
KIAA0056	23310
FLJ42888	23310
HCP-6	23310
FLJ12450	64151
HCAP-G	64151
CAP-G	64151
YCG1	64151
FLJ20311	54892
MTB	54892
CAP-G2	54892
HCAP-G2	54892
CAP-H	23397
HCAP-H	23397
384D8-2	29781
HCAP-H2	29781
CAP-H2	29781
CBP80	4686
STO1	4686
NIP1	22916
CBP20	22916
CBC2	22916
HIAR	152217
KRASIM	152217
HSA277841	55421
ELG	55421
LOC342897	342897
NCCRP-1	342897
FBXO50	342897
NCDN-1	23154
NCDN-2	23154
KIAA1363	57552
NCEH	57552
P47PHOX	653361
NOXO2	653361
NCF1A	653361
SH3PXD1A	653361
SH3PXD1B	654816
SH3PXD1C	654817
P67PHOX	4688
NOXA2	4688
P40PHOX	4689
SH3PXD4	4689
CTA-833B7.2	107985578
NCKALPHA	4690
SLC35G2-AS1	101927597
NCKBETA	8440
NAP1	10787
HEM2	10787
NAP125	10787
NAP5	344148
ERIH1	344148
ERIH2	344148
AF3P21	51517
SPIN90	51517
ORF1	51517
WISH	51517
WASLBP	51517
DIP1	51517
C23	4691
NSR1	4691
